fecha_dia,HORA,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,HORA_Produccion,Hl de Mosto_Produccion,Hl Cerveza Cocina_Produccion,Hl Producido Bodega_Produccion,Hl Cerveza Filtrada_Produccion,Hl Cerveza Envasada_Produccion,Hl Cerveza L2_Produccion,Hl Cerveza L3_Produccion,Hl Cerveza L4_Produccion,Hl Cerveza L5_Produccion,Cocimientos Diarios_Produccion,Hl de Mosto Copia_Produccion,Unnamed: 14_Produccion,Unnamed: 15_Produccion,Unnamed: 16_Produccion,Unnamed: 17_Produccion,Unnamed: 18_Produccion,HORA_GasVapor,Conversion Kg/Mj_GasVapor,Gas Planta (Mj)_GasVapor,Vapor Elaboracion (Kg)_GasVapor,Vapor Cocina (Kg)_GasVapor,Vapor Envasado (Kg)_GasVapor,Vapor Servicio (Kg)_GasVapor,ET Elaboracion (Mj)_GasVapor,ET Envasado (Mj)_GasVapor,ET Servicios (Mj)_GasVapor,Tot_Vapor_L3_L4_GasVapor,VAPOR DE LINEA 1 Y 2 KG_GasVapor,VAPOR DE LINEA 4 KG_GasVapor,Vapor_L5 (KG)_GasVapor,Tot_Vapor_CIP_Bodega_GasVapor,Vapor L3_GasVapor,Tot Vap Paste L3 / Hora_GasVapor,Tot Vap Lav L3 / Hora_GasVapor,Medicion Gas Planta (M3)_GasVapor,Vapor _Vapor_L5 (KG)_GasVapor,HORA_Agua,Agua Planta (Hl)_Agua,Agua Elaboracion (Hl)_Agua,Agua Bodega (Hl)_Agua,Agua Cocina (Hl)_Agua,Agua Dilucion (Hl)_Agua,Agua Envasado (Hl)_Agua,Agua Servicios (Hl)_Agua,Planta de agua (Hl)_Agua,Produccion (Hl)_Agua,Red L1 y L2_Agua,FC L1 y L2_Agua,FC Lavadora L2_Agua,Red L3_Agua,FC Lavadora L3_Agua,Red Paste L4_Agua,FC Barriles_Agua,Agua Paste L3_Agua,Agua Lavadora L3_Agua,Agua Cond Evaporativos_Agua,Agua Calderas_Agua,Agua Efluentes_Agua,Agua CO2_Agua
2020-07-29,06:00:00,19482.2,1948.38,1716.38,529.0,5373.0,1813.89,2006.0,2180.0,11334.5,7774.0,2017.0,242.0,197.0,6853.0,468.0,252.0,1682.5,826.3199999999997,20254.0,06:00:00,1490.0,2160.5,2920.75,1485.0,3681.0,879.0,1377.0,1425.0,0.0,,,,,,,,06:00:00,3.067270261324508,193844.333776,27566.25,24820.0,32885.17,2746.25,84553.13884123671,100867.7039796008,8423.49095516243,23583.75,950.0,7801.13,,2746.25,15782.62,,,,550.29,06:00:00,10607.6,4804.8,2185.1,2619.7,596.0,3359.6,2443.2,13486.72,8164.4,101.5,24.52,0.0,121.62,31.97,53.55,2.8,,,,,,
2020-07-30,06:00:00,19978.27,2065.88,1786.13,515.0,5092.0,1676.65,1883.0,2193.0,12029.0,8428.0,1932.0,233.0,188.0,7554.0,453.0,247.0,1682.0,791.3899999999994,20678.0,06:00:00,2129.0,3832.2,3707.1,2762.0,3582.0,869.0,1265.0,1448.0,0.0,,,,,,,,06:00:00,3.189792771183417,167564.343776,20047.53,17280.0,29716.36,2767.53,63947.46627408269,94789.03031388405,8827.847188033244,22272.5,70.0,6841.06,,2767.53,15431.44,,,,532.8,06:00:00,9661.900000000001,4669.0,2056.2,2612.8,1128.0,2902.4,2090.500000000001,12097.4,7571.4,87.39,23.72,0.0,121.13,30.78,24.52,2.7,,,,,,
2020-07-31,06:00:00,17622.6,2121.63,1895.38,483.0,4114.0,116.98,1888.0,2226.0,11095.5,7345.0,1689.0,223.0,189.0,6678.0,431.0,224.0,1551.5,291.4699999999975,18220.0,06:00:00,1684.0,3031.2,2928.6,1234.0,2826.0,0.0,1332.0,1494.0,0.0,,,,,,,,06:00:00,2.576401199392736,136867.577936,17929.31,15710.0,32974.93,2219.31,46193.09578828418,84956.6492018915,5717.832945824292,24477.75,0.0,7930.69,,2219.31,16547.06,,,,566.49,06:00:00,8020.6,4213.4,1759.0,2454.4,338.0,2336.0,1471.200000000001,9935.26,6549.4,27.09,0.0,0.0,130.59,30.38,45.54,0.0,,,,,,
2020-08-01,06:00:00,19018.1,2088.63,1811.38,496.0,4725.0,1274.48,1885.0,2120.0,11507.0,7575.0,1867.0,240.0,203.0,6606.0,472.0,253.0,1580.0,697.4699999999975,19658.0,06:00:00,1790.0,2685.0,2689.5,4062.0,2694.0,208.0,1279.0,1207.0,0.0,,,,,,,,06:00:00,2.92787230775257,186864.715936,27668.72,23370.0,31855.26,4298.72,81010.4790789597,93268.13361025816,12586.10324678213,23907.5,190.0,7231.81,,4298.72,16675.69,,,,525.95,06:00:00,10746.6,4735.1,2570.6,2164.5,1219.0,2664.1,3347.4,12937.19,7399.200000000001,24.8,24.32,0.0,138.36,30.48,46.35,2.1,,,,,,
2020-08-02,06:00:00,21535.25,2272.63,2071.88,457.0,4820.0,1524.5,1868.0,2074.0,13598.5,9488.0,2017.0,235.0,210.0,8595.0,484.0,259.0,1569.5,844.119999999999,22199.0,06:00:00,1762.0,3171.6,3037.8,1843.0,2904.0,545.0,1078.0,1251.0,30.0,,,,,,,,06:00:00,2.914638198832473,153025.471424,18925.41,14710.0,29361.57,4215.41,55160.72291456607,85578.35349969356,12286.39500974039,21248.5,0.0,6746.75,,4215.41,14501.75,,,,1366.32,06:00:00,10729.3,5472.9,3010.6,2462.3,697.0,2737.9,2518.500000000001,12919.91,8210.8,68.03,30.23,0.0,100.01,29.48,36.44,9.6,,,,,,
2020-08-03,06:00:00,19981.45,2026.38,1809.38,496.0,4406.0,1230.51,1701.0,2159.0,12669.5,8452.0,2091.0,235.0,213.0,7461.0,521.0,292.0,1624.5,879.5699999999997,20614.0,06:00:00,2003.0,3605.4,3084.7,1782.0,2564.0,268.0,867.0,1402.0,27.0,,,,,,,,06:00:00,2.908509717756889,151837.702752,19209.31,16360.0,30146.02,2849.31,55870.4648064046,87679.99212169355,8287.245823901883,21873.25,20.0,7328.25,,2849.31,14545.0,,,,924.52,06:00:00,10145.4,5934.3,2683.8,3250.5,608.0,3081.7,1129.4,12633.67,9016.0,79.09,32.63,0.0,130.39,21.02,40.14,4.9,,,,,,
2020-08-04,12:00:01,34723.87,4032.5,3738.5,822.0,6309.0,3063.75,1233.0,3341.0,22804.0,14323.0,4026.0,456.0,378.0,12611.0,926.0,515.0,3251.0,1578.370000000003,36023.0,12:00:01,2698.0,4081.2,3352.1,1995.0,2623.0,665.0,0.0,1743.0,215.0,,,,,,,,12:00:01,2.898019011247369,273758.091136,34975.56,28120.0,52632.75,6855.56,101359.837809023,152530.71011423,19867.54321274701,34674.0,60.0,15567.75,,6855.56,19106.25,,,,2331.0,12:00:01,18885.3,7819.3,3734.5,4084.8,561.0,6762.3,4303.7,24865.67,14581.6,124.91,108.81,0.0,252.51,30.98,137.93,21.09,,,,,,
2020-08-05,06:00:00,17825.59,1798.75,1626.75,438.0,4856.0,1535.47,1880.0,2099.0,10375.0,6376.0,1981.0,260.0,220.0,5506.0,508.0,272.0,1679.0,795.8400000000001,18479.0,06:00:00,1689.0,1795.95,2452.475,2079.0,3109.0,358.0,1441.0,1279.0,31.0,,,,,,,,06:00:00,2.850796952092296,170207.4592,19222.69,15340.0,36599.84,3882.69,54799.98606301504,104338.7123190657,11068.76081791924,26766.75,0.0,8713.44,,3882.69,18053.31,,,,1119.65,06:00:00,11062.5,4902.9,2600.5,2302.4,451.0,4251.3,1908.3,14823.51,9154.2,82.48,55.55,0.0,123.12,35.06,124.62,4.3,,,,,,
2020-08-06,06:00:00,18620.72,1829.5,1590.0,514.0,5205.0,1920.53,1809.0,2104.0,10804.5,7031.0,1754.0,268.0,209.0,6121.0,531.0,300.0,1893.5,781.7200000000012,19261.0,06:00:00,2320.0,4176.0,3667.5,1842.0,3159.0,836.0,1056.0,1267.0,0.0,,,,,,,,06:00:00,3.11199400340447,176894.826176,20233.88,17710.0,34085.16,2523.88,62967.71322560564,106072.8135250819,7854.299425312473,24267.0,950.0,8343.88,,2523.88,15923.12,,,,524.28,06:00:00,12244.6,5268.0,2091.1,3176.9,543.0,3697.8,3278.8,15415.6,8965.8,73.01,24.62,0.0,142.34,23.81,103.2,2.8,,,,,,
2020-08-07,12:00:00,37901.34,3443.88,3224.630000000001,765.0,8014.0,535.22,3883.0,4131.0,25598.0,18144.0,3511.0,504.0,347.0,16033.0,903.0,515.0,3085.0,845.4599999999991,39119.0,12:00:00,2970.0,3875.6,4548.3,5329.0,5221.0,0.0,2737.0,2484.0,0.0,,,,,,,,12:00:00,2.501810398799249,272343.402352,31159.06,24390.0,70930.41,6769.06,77954.06032480973,177454.4373290942,16934.90469809604,51150.25,2960.0,16564.5,,6769.06,34585.75,,,,255.66,12:00:00,18197.5,7817.5,3600.6,4216.9,1680.0,5755.599999999999,4624.399999999997,23171.34999999999,13573.1,39.45,0.0,0.0,242.85,64.55,227.51,1.2,,,,,,
2020-08-08,06:00:00,19258.52,1452.13,1245.88,482.0,5132.0,1727.21,1901.0,2111.0,11905.0,7753.0,1867.0,278.0,200.0,6698.0,508.0,285.0,1652.0,769.3899999999994,19928.0,06:00:00,1275.0,1729.45,2557.725,2831.0,3386.0,625.0,1353.0,1408.0,0.0,,,,,,,,06:00:00,2.961928349391895,183228.086576,22272.72,16740.0,34055.64,5532.72,65970.20078606784,100870.3655726846,16387.52021724753,24974.75,1110.0,7945.88,,5532.72,17028.87,,,,25.01,06:00:00,11877.4,5550.9,3152.0,2398.9,1069.0,3618.400000000001,2708.099999999999,14940.71,9169.3,57.77,31.63,0.0,149.41,30.68,90.25,2.1,,,,,,
2020-08-09,06:00:00,18693.78,1811.88,1627.38,458.0,5193.0,1850.16,1884.0,2139.0,10685.0,6749.0,1817.0,292.0,196.0,5782.0,506.0,291.0,1817.0,1003.899999999998,19355.0,06:00:00,1383.0,2005.35,2603.175,2114.0,3201.0,516.0,1282.0,1375.0,28.0,,,,,,,,06:00:00,2.932339748318965,205887.4324,24802.69,18770.0,39377.3,6032.69,72729.9137522333,115467.6219714804,17689.89667628633,27076.5,2370.0,9013.13,,6032.69,18063.37,,,,917.67,06:00:00,11288.9,4773.6,2725.1,2048.5,725.0,4467.5,2047.800000000001,15279.04,9241.1,95.82,28.73,0.0,146.92,29.68,127.8,17.8,,,,,,
2020-08-10,06:00:00,17116.62,1591.13,1422.63,412.0,3432.0,1735.56,380.0,2003.0,11326.5,7639.0,1998.0,258.0,154.0,6671.0,440.0,266.0,1594.5,766.989999999998,17783.0,06:00:00,1345.0,1748.5,1812.75,1589.0,1877.0,747.0,0.0,1080.0,50.0,,,,,,,,06:00:00,3.134899122973045,144926.5432,15586.53,12790.0,27846.99,2796.53,48862.19922719305,87297.50452843914,8766.839444367808,16591.75,1630.0,8369.63,,2796.53,8222.12,,,,1255.61,06:00:00,8943.900000000001,3774.9,1593.3,2181.6,526.0,3449.8,1719.200000000002,12016.21,7224.7,51.8,36.04,0.0,123.81,0.0,120.03,13.3,,,,,,
2020-08-11,06:00:00,19349.0,1828.5,1602.0,501.0,5114.0,1824.94,1878.0,2103.0,11557.0,7283.0,1951.0,265.0,188.0,6344.0,514.0,305.0,1817.0,849.5,20016.0,06:00:00,2298.0,4136.400000000001,3859.7,1980.0,3583.0,896.0,1270.0,1374.0,43.0,,,,,,,,06:00:00,2.93030230516749,183169.3584,20234.34,16370.0,38410.00999999999,3864.34,59292.73314554276,112552.9408445063,11323.68440995094,26719.0,1600.0,8808.13,,3864.34,17910.87,,,,1282.88,06:00:00,11041.6,5513.2,2520.2,2993.0,295.0,3711.1,1817.3,14201.38,9224.3,55.58,30.13,0.0,134.37,32.07,111.66,7.3,,,,,,
2020-08-12,06:00:00,19545.78,1968.63,2071.13,178.0,5153.0,1840.72,1932.0,2062.0,11573.5,7550.0,1941.0,242.0,183.0,6537.0,445.0,248.0,1719.5,850.6499999999978,20259.0,06:00:00,674.0,1213.2,2332.1,2923.0,3451.0,970.0,1335.0,1146.0,0.0,,,,,,,,06:00:00,3.034652810120061,117575.893376,4471.75,1760.0,31560.93,2711.75,13570.20870365438,95776.46491450253,8229.219757843075,22822.0,1340.0,6453.5,,2711.75,16368.5,,,,945.43,06:00:00,6876.5,2436.4,1482.7,953.7,606.0,2940.700000000001,1499.4,9573.560000000001,5377.1,45.92,35.03,0.0,126.01,30.78,44.03,12.3,,,,,,
2020-08-13,06:00:00,19589.81,1820.5,1484.0,573.0,4736.0,1474.62,1870.0,2073.0,12246.0,8104.0,1910.0,251.0,193.0,7215.0,481.0,271.0,1658.0,787.3100000000013,20265.0,06:00:00,2453.0,3679.5,3322.75,1484.0,2966.0,388.0,1280.0,1298.0,0.0,,,,,,,,06:00:00,2.867584897722638,179021.203152,25363.75,22190.0,33891.76,3173.75,72732.70644961257,97187.49913324021,9100.997569147223,25267.25,140.0,7967.5,,3173.75,17299.75,,,,517.01,06:00:00,9393.7,5280.400000000001,1848.6,3431.8,588.0,3505.900000000001,607.3999999999996,12371.56,8786.300000000001,87.06,30.83,0.0,144.04,28.39,58.47,1.8,,,,,,
2020-08-14,06:00:00,17179.56,1956.38,1733.38,492.0,3944.0,151.19,1768.0,2176.0,10986.5,7129.0,1783.0,241.0,169.0,6399.0,467.0,284.0,1496.5,292.6800000000003,17854.0,06:00:00,1956.0,3520.8,2984.4,2537.0,2448.0,0.0,980.0,1468.0,0.0,,,,,,,,06:00:00,2.468897685430686,138836.5356,20683.25,17070.0,31937.72,3613.25,51064.82805218424,78850.96298593334,8920.744561882426,24108.0,0.0,7676.63,,3613.25,16431.37,,,,153.09,06:00:00,9739.0,4474.8,1863.6,2611.2,766.0,2227.3,3036.9,11518.82,6702.1,0.6,0.0,0.0,155.29,24.11,42.73,0.0,,,,,,
2020-08-15,05:00:00,17217.37,1682.38,1593.38,335.0,3964.0,1099.62,1587.0,1727.0,10970.0,7704.0,1734.0,201.0,171.0,6890.0,374.0,189.0,1279.0,600.989999999998,17808.0,05:00:00,1741.0,3133.8,2610.9,1595.0,2088.0,326.0,822.0,940.0,0.0,,,,,,,,05:00:00,2.680460419197996,108538.704352,11921.63,8180.0,24829.3,3741.63,31955.45734732341,66553.9558863928,10029.2911182838,18783.0,0.0,6021.25,,3741.63,12761.75,,,,25.05,05:00:00,7752.5,3525.2,1416.8,2108.4,405.0,2856.2,1371.099999999999,10256.18,6381.4,56.08,47.65,0.0,111.86,22.71,45.32,2.0,,,,,,
2020-08-16,06:00:00,18295.47,2281.25,2027.25,518.0,3233.0,1459.47,275.0,2065.0,12116.5,8181.0,1967.0,243.0,174.0,7142.0,399.0,205.0,1651.5,664.7200000000012,18986.0,06:00:00,1676.0,2590.4,2019.2,1760.0,1448.0,305.0,0.0,1143.0,0.0,,,,,,,,06:00:00,3.037690236817022,138697.534,21157.56,17610.0,20953.76,3547.56,64270.11344687035,63651.03217660704,10776.38837652259,6744.25,6520.0,7031.63,,3547.56,0.0,,,,657.88,06:00:00,8465.5,5440.6,2230.2,3210.4,347.0,2221.8,803.0999999999995,10143.24,7662.400000000001,114.65,24.62,0.0,34.56,0.0,38.55,9.8,,,,,,
2020-08-17,06:00:00,16552.72,1683.38,1460.88,454.0,3668.0,2083.22,229.0,2116.0,10366.5,6298.0,1940.0,244.0,189.0,5489.0,431.0,221.0,1542.5,834.8400000000001,17220.0,06:00:00,1804.0,3247.2,2825.1,1868.0,2403.0,1016.0,0.0,1347.0,40.0,,,,,,,,06:00:00,3.316394191770358,126773.976752,17288.25,14340.0,17989.95,2948.25,57334.65188587389,59661.76569023915,9777.559175886958,7071.25,2450.0,7217.0,,2948.25,0.0,,,,1251.7,06:00:00,8795.8,4928.3,2002.3,2926.0,464.0,1890.3,1977.199999999999,10193.27,6818.6,118.34,28.73,0.0,8.77,0.0,28.99,4.2,,,,,,
2020-08-18,06:00:00,17672.58,1848.63,1758.63,378.0,3537.0,2015.21,275.0,1948.0,11461.0,7851.0,1864.0,231.0,218.0,6962.0,460.0,224.0,1173.0,825.9500000000007,18402.0,06:00:00,905.0,1429.0,1687.5,1960.0,1946.0,864.0,0.0,1027.0,55.0,,,,,,,,06:00:00,3.349853501068906,113651.1832,10264.0,5440.0,18839.21,4824.0,34382.89633497126,63108.59357587235,16159.6932891564,8475.0,1480.0,7760.38,,4824.0,714.6199999999999,,,,1123.83,06:00:00,8459.9,4413.799999999999,3248.9,1164.9,694.0,1885.5,2160.6,9904.02,6299.299999999999,60.86,33.53,0.0,8.87,0.0,79.99,5.3,,,,,,
2020-08-19,06:00:01,19207.78,1864.38,1739.13,419.0,5135.0,1660.91,1971.0,2134.0,11397.5,7781.0,2109.0,252.0,178.0,6806.0,440.0,246.0,1212.5,810.8999999999978,19935.0,06:00:01,1256.0,1797.2,2911.1,4037.0,4025.0,1122.0,1418.0,1485.0,0.0,,,,,,,,06:00:01,2.764931821148955,152569.546176,20227.69,17210.0,31934.84,3017.69,55928.1837493365,88297.6553193005,8343.70710736299,24198.5,90.0,7107.25,,3017.69,17091.25,,,,539.09,06:00:01,7622.5,4153.400000000001,2213.6,1939.8,1229.0,2518.8,950.2999999999993,9725.96,6672.200000000001,56.58,31.93,0.0,111.86,33.47,16.14,1.9,,,,,,
2020-08-20,06:00:00,16985.66,1761.13,1650.88,415.0,4977.0,1637.04,1922.0,2052.0,9438.0,6488.0,1794.0,272.0,197.0,5562.0,419.0,206.0,1257.0,809.5299999999988,17692.0,06:00:00,1436.0,2082.2,2898.1,2399.0,3714.0,1068.0,1454.0,1192.0,0.0,,,,,,,,06:00:00,2.748618499288912,152063.580352,18642.38,14340.0,32378.88,4302.38,51240.79053877362,88997.18855425576,11825.60125897063,24553.75,470.0,7225.63,,4302.38,17328.12,,,,129.5,06:00:00,8617.9,4225.5,2162.8,2062.7,1140.0,2987.0,1405.399999999999,11182.35,7212.5,57.77,32.23,0.0,117.24,35.06,51.1,5.3,,,,,,
2020-08-21,12:00:00,30015.62,3070.13,2597.630000000001,969.0,8049.0,544.25,3882.0,4166.0,18178.5,13087.0,3545.0,501.0,356.0,11034.0,827.0,438.0,2120.5,717.989999999998,31300.0,12:00:00,3926.0,5692.7,5697.85,4093.0,5703.0,0.0,2917.0,2786.0,0.0,,,,,,,,12:00:00,2.310392596452881,249243.073952,34375.31,27610.0,66738.48,6765.31,79420.46172477269,154192.0900905187,15630.52213670864,50580.75,0.0,16057.25,,6765.31,34523.5,,,,100.48,12:00:00,18571.4,8355.300000000001,2910.500000000001,5444.8,1117.0,4422.1,5793.999999999996,22157.97,12777.4,1.79,0.0,0.0,224.42,79.69,125.61,10.7,,,,,,
2020-08-22,06:00:00,17060.63,2222.63,2063.38,473.0,3013.0,1298.44,254.0,2041.0,11113.0,8440.0,1694.0,245.0,189.0,7456.0,471.0,263.0,1176.0,712.0,17768.0,06:00:00,1732.0,3117.6,2283.8,2329.0,1450.0,239.0,0.0,1211.0,0.0,,,,,,,,06:00:00,2.731984607625225,114726.360576,18705.31,15620.0,20203.16,3085.31,51102.61900085819,55194.72214538962,8429.019429752181,11527.0,0.0,8655.88,,3085.31,2871.120000000001,,,,20.28,06:00:00,10042.8,4676.7,2104.1,2572.6,687.0,2633.5,2732.599999999999,12208.63,7310.2,116.34,31.03,0.0,18.73,0.0,89.95,7.3,,,,,,
2020-08-23,06:00:00,19185.97,2163.25,2026.5,589.0,3171.0,1594.6,0.0,2245.0,12893.0,9341.0,1904.0,256.0,203.0,8467.0,488.0,263.0,1098.0,958.7200000000012,19882.0,06:00:00,2066.0,3222.0,2580.0,2177.0,1938.0,364.0,0.0,1516.0,58.0,,,,,,,,06:00:00,2.84653917476771,134625.134624,23896.31,20500.0,20001.7,3396.31,68021.78254739338,56935.62261195131,9667.729464655322,10668.5,120.0,8100.0,,3396.31,2568.5,,,,1113.2,06:00:00,9096.5,4631.2,1477.7,3153.5,685.0,1878.4,2586.9,10511.78,6509.6,129.19,53.25,0.0,0.0,0.0,0.0,5.4,,,,,,
2020-08-24,06:00:00,18973.2,1982.88,1960.13,513.0,4528.0,1362.51,0.0,3798.0,11302.0,8008.0,2020.0,269.0,208.0,7198.0,494.0,267.0,1115.0,1160.32,19608.0,06:00:00,2280.0,4104.0,3553.0,2080.0,3002.0,0.0,1427.0,1534.0,41.0,,,,,,,,06:00:00,2.756290172523816,165255.5272,20053.75,17030.0,36878.28,3023.75,55273.95404724948,101647.2407435816,8334.33240916889,26947.0,600.0,8100.0,,3023.75,18847.0,,,,1231.28,06:00:00,10847.2,4902.299999999999,1365.9,3536.4,526.0,1862.5,4082.400000000001,12219.47,6764.799999999999,134.17,15.21,0.0,0.0,33.17,0.0,3.7,,,,,,
2020-08-25,13:00:00,50553.61,5391.5,5203.75,1160.0,11484.0,4306.299999999999,839.0,7766.0,31461.5,23424.0,4199.0,602.0,435.0,21214.0,1065.0,586.0,2956.5,2216.610000000001,52033.0,13:00:00,3452.0,4660.200000000001,6444.1,7146.0,8228.0,1867.0,3247.0,3084.0,30.0,,,,,,,,13:00:00,2.923573137431396,391771.839552,46400.81,38090.0,79292.84,8310.81,135656.1616710581,231818.4170146457,24297.26086629622,57746.5,1240.0,17517.75,,8310.81,40228.75,,,,2788.59,13:00:00,22206.0,10315.5,5442.500000000001,4873.0,2384.0,4159.5,7731.0,25333.95,14475.0,179.2,61.46,0.0,51.4,76.0,28.19,19.7,,,,,,
2020-08-26,05:00:00,18248.47,1595.75,1471.5,360.0,4462.0,1703.72,1574.0,1727.0,11502.5,8613.0,1713.0,219.0,155.0,7719.0,386.0,217.0,912.5,688.2200000000012,18859.0,05:00:00,1138.0,1138.0,2087.5,2918.0,3037.0,771.0,1050.0,1216.0,0.0,,,,,,,,05:00:00,2.884610655396945,128574.394976,14753.56,12020.0,27085.41,2733.56,42558.27638103815,78130.86229179497,7885.256303166873,19595.5,140.0,6410.88,,2733.56,13184.62,,,,939.03,05:00:00,8689.9,4672.4,2432.9,2239.5,930.0,2352.2,1665.3,10574.86,7024.599999999999,52.69,27.53,0.0,99.11,25.6,27.89,2.4,,,,,,
2020-08-27,05:00:00,15917.08,1564.63,1371.13,418.0,4313.0,1478.14,1559.0,1774.0,9410.0,6717.0,1463.0,211.0,152.0,5878.0,399.0,224.0,1202.0,629.4500000000007,16511.0,05:00:00,1547.0,2784.6,2814.8,2138.0,2845.0,755.0,842.0,1248.0,0.0,,,,,,,,05:00:00,2.864971045894111,137852.751776,19516.69,16810.0,25893.25,2706.69,55914.75176169114,74183.4115340977,7754.588480211132,17975.5,1320.0,6147.5,,2706.69,11828.0,,,,450.25,05:00:00,7622.5,4167.1,1628.0,2539.1,944.0,2049.099999999999,1406.3,9254.89,6216.2,47.51,23.32,0.0,84.17,22.31,25.7,1.9,,,,,,
2020-08-28,06:00:00,14821.7,1652.5,1451.5,452.0,2247.0,250.14,283.0,1964.0,10602.0,7272.0,1525.0,214.0,155.0,6957.0,401.0,225.0,959.0,320.2000000000007,15508.0,06:00:00,1923.0,3461.4,2282.7,1651.0,1104.0,0.0,0.0,1104.0,0.0,,,,,,,,06:00:00,2.442942955608462,89784.260976,19147.06,17440.0,15898.38,1707.06,46775.17534761257,38838.83542658646,4170.250201800981,7854.5,0.0,7431.38,,1707.06,423.1199999999999,,,,612.5,06:00:00,6995.100000000001,3661.900000000001,1335.1,2326.8,536.0,765.0,2568.200000000001,7393.910000000002,4426.900000000001,4.18,0.9,0.0,0.4,0.0,71.02,0.0,,,,,,
2020-09-01,06:00:00,17727.71,1188.75,1036.0,442.0,4426.0,1608.52,1315.0,2096.0,11374.5,7675.0,1896.0,253.0,160.0,6734.0,437.0,251.0,1141.5,738.4599999999991,18443.0,06:00:00,1518.0,2201.1,2375.05,1682.0,2549.0,636.0,369.0,1544.0,0.0,,,,,,,,06:00:00,2.786460795281821,161507.001552,19468.31,16190.0,35214.72,3278.31,54247.68256539303,98124.43669682664,9134.882289780346,25753.5,1060.0,7903.5,,3278.31,17850.0,,,,497.72,06:00:00,8323.199999999999,3987.6,1040.3,2947.3,357.0,2574.7,1760.899999999998,10499.14,6562.300000000001,74.11,26.83,0.0,75.8,18.63,52.1,10.0,,,,,,
2020-09-02,12:00:00,37947.98,3444.75,3154.5,877.0,9682.0,2943.04,3912.0,4116.0,23204.0,15776.0,3743.0,484.0,393.0,13988.0,976.0,538.0,2591.0,1617.230000000003,39477.0,12:00:00,3042.0,4410.9,5901.95,6593.0,7393.0,1994.0,2583.0,2816.0,0.0,,,,,,,,12:00:00,2.622720587159474,346466.005552,43272.0,37170.0,82727.76000000001,6102.0,113490.3652475648,216971.7992815881,16003.84102284711,54143.5,10210.0,16840.63,,6102.0,37302.87,,,,1533.63,12:00:00,20023.4,8677.099999999999,3917.9,4759.2,1995.0,8099.400000000001,3246.900000000002,27255.09,16776.5,126.8,130.83,0.0,261.57,82.78,187.27,20.69,,,,,,
2020-09-03,06:00:00,17975.41,1634.25,1641.25,292.0,4964.0,1555.79,1950.0,2064.0,10624.5,7486.0,1872.0,234.0,194.0,6553.0,477.0,260.0,1247.5,752.6599999999999,18713.0,06:00:00,1479.0,1479.0,2220.5,1494.0,2962.0,384.0,1275.0,1303.0,0.0,,,,,,,,06:00:00,2.67776688376209,146579.272224,16345.44,11590.0,33638.49,4755.44,43769.27793252021,90076.03454176222,12733.95974971759,23793.5,1660.0,7170.13,,4755.44,16623.37,,,,1014.86,06:00:00,8906.9,4308.7,2001.2,2307.5,561.0,3280.799999999999,1317.400000000001,11756.83,7589.499999999999,91.04,23.32,0.0,130.29,34.07,36.16,13.2,,,,,,
2020-09-04,06:00:00,19150.63,1986.5,2144.25,116.0,4871.0,1668.26,1814.0,2075.0,11432.0,8133.0,1717.0,211.0,177.0,7619.0,377.0,185.0,1075.0,861.130000000001,19852.0,06:00:00,0.0,0.0,1638.5,3775.0,3277.0,846.0,1067.0,1364.0,0.0,,,,,,,,06:00:00,2.44339541176133,109835.241776,4973.809999999999,2270.0,37274.27,2703.81,12152.98453297262,91075.78029475299,6606.476948274402,24047.0,4350.0,7732.63,,2703.81,16314.37,,,,1144.64,06:00:00,6638.5,2714.3,2151.6,562.7,1307.0,3242.8,681.4000000000001,9609.869999999999,5957.1,60.96,26.23,0.0,156.39,28.59,49.61,2.5,,,,,,
2020-09-05,06:00:00,19464.94,1741.5,1568.5,453.0,4506.0,1284.69,1860.0,1987.0,12412.5,8707.0,2031.0,241.0,221.0,7776.0,520.0,278.0,1187.5,804.9399999999987,20136.0,06:00:00,1521.0,2314.2,2379.1,2394.0,2444.0,146.0,1135.0,1150.0,13.0,,,,,,,,06:00:00,2.581290107572364,160985.745552,22540.75,18950.0,36234.89,3590.75,58184.21499226176,93532.76310597277,9268.767453765466,26035.0,0.0,9139.75,,3590.75,16895.25,,,,1060.14,06:00:00,10674.9,4226.1,1869.8,2356.3,1112.0,4342.099999999999,2106.700000000002,14594.39,8568.2,103.49,23.12,0.0,130.59,28.09,146.82,2.1,,,,,,
